date,meantempm,maxtempm,mintempm,meantempm_1,meantempm_2,meantempm_3,meandewptm_1,meandewptm_2,meandewptm_3,meanpressurem_1,meanpressurem_2,meanpressurem_3,maxhumidity_1,maxhumidity_2,maxhumidity_3,minhumidity_1,minhumidity_2,minhumidity_3,maxtempm_1,maxtempm_2,maxtempm_3,mintempm_1,mintempm_2,mintempm_3,maxdewptm_1,maxdewptm_2,maxdewptm_3,mindewptm_1,mindewptm_2,mindewptm_3,maxpressurem_1,maxpressurem_2,maxpressurem_3,minpressurem_1,minpressurem_2,minpressurem_3,precipm_1,precipm_2,precipm_3
2014-08-19,20.208333333333332,28.0,12.0,17.541666666666668,17.666666666666668,20.458333333333332,9.166666666666666,10.083333333333334,12.375,1013.7916666666666,1011.25,1009.4166666666666,88.0,98.0,84.0,61.0,79.0,77.0,25.0,23.0,27.0,11.0,13.0,14.0,11.0,14.0,14.0,6.0,8.0,11.0,1015.0,1013.0,1011.0,1013.0,1010.0,1008.0,0.0,0.0,0.0
2014-08-20,22.666666666666668,29.0,16.0,20.208333333333332,17.541666666666668,17.666666666666668,8.083333333333334,9.166666666666666,10.083333333333334,1015.5833333333334,1013.7916666666666,1011.25,63.0,88.0,98.0,55.0,61.0,79.0,28.0,25.0,23.0,12.0,11.0,13.0,9.0,11.0,14.0,6.0,6.0,8.0,1016.0,1015.0,1013.0,1015.0,1013.0,1010.0,0.0,0.0,0.0
2014-08-21,22.791666666666668,28.0,18.0,22.666666666666668,20.208333333333332,17.541666666666668,9.75,8.083333333333334,9.166666666666666,1015.0,1015.5833333333334,1013.7916666666666,71.0,63.0,88.0,53.0,55.0,61.0,29.0,28.0,25.0,16.0,12.0,11.0,14.0,9.0,11.0,8.0,6.0,6.0,1017.0,1016.0,1015.0,1013.0,1015.0,1013.0,0.0,0.0,0.0
2014-08-22,14.916666666666666,20.0,9.0,22.791666666666668,22.666666666666668,20.208333333333332,12.75,9.75,8.083333333333334,1012.75,1015.0,1015.5833333333334,83.0,71.0,63.0,70.0,53.0,55.0,28.0,29.0,28.0,18.0,16.0,12.0,15.0,14.0,9.0,11.0,8.0,6.0,1016.0,1017.0,1016.0,1010.0,1013.0,1015.0,0.0,0.0,0.0
2014-08-23,17.041666666666668,24.0,8.0,14.916666666666666,22.791666666666668,22.666666666666668,8.625,12.75,9.75,1016.7916666666666,1012.75,1015.0,95.0,83.0,71.0,79.0,70.0,53.0,20.0,28.0,29.0,9.0,18.0,16.0,17.0,15.0,14.0,6.0,11.0,8.0,1019.0,1016.0,1017.0,1012.0,1010.0,1013.0,0.0,0.0,0.0
2014-08-24,16.541666666666668,22.0,12.0,17.041666666666668,14.916666666666666,22.791666666666668,6.958333333333333,8.625,12.75,1018.9583333333334,1016.7916666666666,1012.75,88.0,95.0,83.0,57.0,79.0,70.0,24.0,20.0,28.0,8.0,9.0,18.0,9.0,17.0,15.0,5.0,6.0,11.0,1020.0,1019.0,1016.0,1018.0,1012.0,1010.0,0.0,0.0,0.0
2014-08-25,14.541666666666666,20.0,10.0,16.541666666666668,17.041666666666668,14.916666666666666,9.625,6.958333333333333,8.625,1011.4583333333334,1018.9583333333334,1016.7916666666666,96.0,88.0,95.0,51.0,57.0,79.0,22.0,24.0,20.0,12.0,8.0,9.0,14.0,9.0,17.0,6.0,5.0,6.0,1017.0,1020.0,1019.0,1007.0,1018.0,1012.0,0.0,0.0,0.0
2014-08-26,15.75,22.0,9.0,14.541666666666666,16.541666666666668,17.041666666666668,8.166666666666666,9.625,6.958333333333333,1014.0,1011.4583333333334,1018.9583333333334,97.0,96.0,88.0,72.0,51.0,57.0,20.0,22.0,24.0,10.0,12.0,8.0,13.0,14.0,9.0,6.0,6.0,5.0,1018.0,1017.0,1020.0,1008.0,1007.0,1018.0,0.0,0.0,0.0
2014-08-27,15.833333333333334,21.0,13.0,15.75,14.541666666666666,16.541666666666668,8.875,8.166666666666666,9.625,1013.8333333333334,1014.0,1011.4583333333334,98.0,97.0,96.0,68.0,72.0,51.0,22.0,20.0,22.0,9.0,10.0,12.0,15.0,13.0,14.0,4.0,6.0,6.0,1018.0,1018.0,1017.0,1008.0,1008.0,1007.0,0.0,0.0,0.0
2014-08-28,13.291666666666666,16.0,11.0,15.833333333333334,15.75,14.541666666666666,11.875,8.875,8.166666666666666,1007.7083333333334,1013.8333333333334,1014.0,98.0,98.0,97.0,89.0,68.0,72.0,21.0,22.0,20.0,13.0,9.0,10.0,15.0,15.0,13.0,10.0,4.0,6.0,1008.0,1018.0,1018.0,1007.0,1008.0,1008.0,0.0,0.0,0.0
2014-08-29,14.833333333333334,21.0,10.0,13.291666666666666,15.833333333333334,15.75,11.333333333333334,11.875,8.875,1011.0416666666666,1007.7083333333334,1013.8333333333334,97.0,98.0,98.0,88.0,89.0,68.0,16.0,21.0,22.0,11.0,13.0,9.0,13.0,15.0,15.0,9.0,10.0,4.0,1015.0,1008.0,1018.0,1008.0,1007.0,1008.0,0.0,0.0,0.0
2014-08-30,17.583333333333332,24.0,11.0,14.833333333333334,13.291666666666666,15.833333333333334,7.125,11.333333333333334,11.875,1016.875,1011.0416666666666,1007.7083333333334,89.0,97.0,98.0,79.0,88.0,89.0,21.0,16.0,21.0,10.0,11.0,13.0,9.0,13.0,15.0,5.0,9.0,10.0,1019.0,1015.0,1008.0,1015.0,1008.0,1007.0,0.0,0.0,0.0
2014-08-31,18.416666666666668,25.0,13.0,17.583333333333332,14.833333333333334,13.291666666666666,8.458333333333334,7.125,11.333333333333334,1018.9166666666666,1016.875,1011.0416666666666,81.0,89.0,97.0,65.0,79.0,88.0,24.0,21.0,16.0,11.0,10.0,11.0,10.0,9.0,13.0,7.0,5.0,9.0,1020.0,1019.0,1015.0,1018.0,1015.0,1008.0,0.0,0.0,0.0
2014-09-01,19.833333333333332,27.0,14.0,18.416666666666668,17.583333333333332,14.833333333333334,8.875,8.458333333333334,7.125,1016.1666666666666,1018.9166666666666,1016.875,67.0,81.0,89.0,65.0,65.0,79.0,25.0,24.0,21.0,13.0,11.0,10.0,10.0,10.0,9.0,7.0,7.0,5.0,1018.0,1020.0,1019.0,1015.0,1018.0,1015.0,0.0,0.0,0.0
2014-09-02,19.833333333333332,28.0,12.0,19.833333333333332,18.416666666666668,17.583333333333332,9.0,8.875,8.458333333333334,1015.25,1016.1666666666666,1018.9166666666666,68.0,67.0,81.0,61.0,65.0,65.0,27.0,25.0,24.0,14.0,13.0,11.0,10.0,10.0,10.0,8.0,7.0,7.0,1016.0,1018.0,1020.0,1015.0,1015.0,1018.0,0.0,0.0,0.0
2014-09-03,18.333333333333332,26.0,13.0,19.833333333333332,19.833333333333332,18.416666666666668,10.791666666666666,9.0,8.875,1016.4583333333334,1015.25,1016.1666666666666,94.0,68.0,67.0,63.0,61.0,65.0,28.0,27.0,25.0,12.0,14.0,13.0,15.0,10.0,10.0,7.0,8.0,7.0,1019.0,1016.0,1018.0,1015.0,1015.0,1015.0,0.0,0.0,0.0
2014-09-04,14.625,21.0,10.0,18.333333333333332,19.833333333333332,19.833333333333332,11.458333333333334,10.791666666666666,9.0,1021.25,1016.4583333333334,1015.25,97.0,94.0,68.0,77.0,63.0,61.0,26.0,28.0,27.0,13.0,12.0,14.0,15.0,15.0,10.0,9.0,7.0,8.0,1023.0,1019.0,1016.0,1020.0,1015.0,1015.0,0.0,0.0,0.0
2014-09-05,14.458333333333334,22.0,8.0,14.625,18.333333333333332,19.833333333333332,8.125,11.458333333333334,10.791666666666666,1024.125,1021.25,1016.4583333333334,87.0,97.0,94.0,75.0,77.0,63.0,21.0,26.0,28.0,10.0,13.0,12.0,10.0,15.0,15.0,7.0,9.0,7.0,1025.0,1023.0,1019.0,1023.0,1020.0,1015.0,0.0,0.0,0.0
2014-09-06,15.75,23.0,9.0,14.458333333333334,14.625,18.333333333333332,8.666666666666666,8.125,11.458333333333334,1022.5416666666666,1024.125,1021.25,84.0,87.0,97.0,77.0,75.0,77.0,22.0,21.0,26.0,8.0,10.0,13.0,12.0,10.0,15.0,7.0,7.0,9.0,1025.0,1025.0,1023.0,1020.0,1023.0,1020.0,0.0,0.0,0.0
2014-09-07,17.375,25.0,10.0,15.75,14.458333333333334,14.625,8.25,8.666666666666666,8.125,1017.7916666666666,1022.5416666666666,1024.125,91.0,84.0,87.0,70.0,77.0,75.0,23.0,22.0,21.0,9.0,8.0,10.0,13.0,12.0,10.0,7.0,7.0,7.0,1020.0,1025.0,1025.0,1016.0,1020.0,1023.0,0.0,0.0,0.0
2014-09-08,18.375,26.0,11.0,17.375,15.75,14.458333333333334,8.583333333333334,8.25,8.666666666666666,1016.1666666666666,1017.7916666666666,1022.5416666666666,76.0,91.0,84.0,67.0,70.0,77.0,25.0,23.0,22.0,10.0,9.0,8.0,10.0,13.0,12.0,7.0,7.0,7.0,1017.0,1020.0,1025.0,1015.0,1016.0,1020.0,0.0,0.0,0.0
2014-09-09,18.875,26.0,12.0,18.375,17.375,15.75,7.25,8.583333333333334,8.25,1016.125,1016.1666666666666,1017.7916666666666,71.0,76.0,91.0,65.0,67.0,70.0,26.0,25.0,23.0,11.0,10.0,9.0,8.0,10.0,13.0,6.0,7.0,7.0,1017.0,1017.0,1020.0,1015.0,1015.0,1016.0,0.0,0.0,0.0
2014-09-10,18.375,25.0,13.0,18.875,18.375,17.375,8.833333333333334,7.25,8.583333333333334,1015.7083333333334,1016.125,1016.1666666666666,74.0,71.0,76.0,69.0,65.0,67.0,26.0,26.0,25.0,12.0,11.0,10.0,10.0,8.0,10.0,8.0,6.0,7.0,1016.0,1017.0,1017.0,1015.0,1015.0,1015.0,0.0,0.0,0.0
2014-09-11,18.208333333333332,25.0,13.0,18.375,18.875,18.375,11.166666666666666,8.833333333333334,7.25,1016.2916666666666,1015.7083333333334,1016.125,85.0,74.0,71.0,75.0,69.0,65.0,25.0,26.0,26.0,13.0,12.0,11.0,12.0,10.0,8.0,10.0,8.0,6.0,1018.0,1016.0,1017.0,1015.0,1015.0,1015.0,0.0,0.0,0.0
2014-09-12,17.875,25.0,12.0,18.208333333333332,18.375,18.875,10.791666666666666,11.166666666666666,8.833333333333334,1020.5416666666666,1016.2916666666666,1015.7083333333334,94.0,85.0,74.0,55.0,75.0,69.0,25.0,25.0,26.0,13.0,13.0,12.0,14.0,12.0,10.0,6.0,10.0,8.0,1023.0,1018.0,1016.0,1018.0,1015.0,1015.0,0.0,0.0,0.0
2014-09-13,16.25,21.0,13.0,17.875,18.208333333333332,18.375,6.833333333333333,10.791666666666666,11.166666666666666,1021.6666666666666,1020.5416666666666,1016.2916666666666,72.0,94.0,85.0,53.0,55.0,75.0,25.0,25.0,25.0,12.0,13.0,13.0,10.0,14.0,12.0,5.0,6.0,10.0,1023.0,1023.0,1018.0,1018.0,1018.0,1015.0,0.0,0.0,0.0
2014-09-14,18.416666666666668,26.0,12.0,16.25,17.875,18.208333333333332,10.166666666666666,6.833333333333333,10.791666666666666,1015.7916666666666,1021.6666666666666,1020.5416666666666,82.0,72.0,94.0,73.0,53.0,55.0,21.0,25.0,25.0,13.0,12.0,13.0,11.0,10.0,14.0,9.0,5.0,6.0,1020.0,1023.0,1023.0,1015.0,1018.0,1018.0,0.0,0.0,0.0
2014-09-15,13.208333333333334,18.0,8.0,18.416666666666668,16.25,17.875,9.0,10.166666666666666,6.833333333333333,1021.125,1015.7916666666666,1021.6666666666666,77.0,82.0,72.0,71.0,73.0,53.0,26.0,21.0,25.0,12.0,13.0,12.0,10.0,11.0,10.0,8.0,9.0,5.0,1022.0,1020.0,1023.0,1020.0,1015.0,1018.0,0.0,0.0,0.0
2014-09-16,12.708333333333334,20.0,7.0,13.208333333333334,18.416666666666668,16.25,7.791666666666667,9.0,10.166666666666666,1023.625,1021.125,1015.7916666666666,87.0,77.0,82.0,74.0,71.0,73.0,18.0,26.0,21.0,8.0,12.0,13.0,9.0,10.0,11.0,7.0,8.0,9.0,1025.0,1022.0,1020.0,1022.0,1020.0,1015.0,0.0,0.0,0.0
2014-09-17,13.666666666666666,21.0,8.0,12.708333333333334,13.208333333333334,18.416666666666668,7.375,7.791666666666667,9.0,1024.375,1023.625,1021.125,97.0,87.0,77.0,76.0,74.0,71.0,20.0,18.0,26.0,7.0,8.0,12.0,9.0,9.0,10.0,5.0,7.0,8.0,1026.0,1025.0,1022.0,1022.0,1022.0,1020.0,0.0,0.0,0.0
2014-09-18,11.5,18.0,6.0,13.666666666666666,12.708333333333334,13.208333333333334,6.958333333333333,7.375,7.791666666666667,1024.9583333333333,1024.375,1023.625,84.0,97.0,87.0,64.0,76.0,74.0,21.0,20.0,18.0,8.0,7.0,8.0,10.0,9.0,9.0,3.0,5.0,7.0,1026.0,1026.0,1025.0,1024.0,1022.0,1022.0,0.0,0.0,0.0
2014-09-19,12.208333333333334,20.0,5.0,11.5,13.666666666666666,12.708333333333334,0.8333333333333334,6.958333333333333,7.375,1026.9166666666667,1024.9583333333333,1024.375,69.0,84.0,97.0,58.0,64.0,76.0,18.0,21.0,20.0,6.0,8.0,7.0,2.0,10.0,9.0,-1.0,3.0,5.0,1028.0,1026.0,1026.0,1026.0,1024.0,1022.0,0.0,0.0,0.0
2014-09-20,13.833333333333334,21.0,7.0,12.208333333333334,11.5,13.666666666666666,1.0416666666666667,0.8333333333333334,6.958333333333333,1026.375,1026.9166666666667,1024.9583333333333,62.0,69.0,84.0,51.0,58.0,64.0,20.0,18.0,21.0,5.0,6.0,8.0,5.0,2.0,10.0,-1.0,-1.0,3.0,1028.0,1028.0,1026.0,1024.0,1026.0,1024.0,0.0,0.0,0.0
2014-09-21,13.583333333333334,18.0,11.0,13.833333333333334,12.208333333333334,11.5,-0.16666666666666666,1.0416666666666667,0.8333333333333334,1020.875,1026.375,1026.9166666666667,58.0,62.0,69.0,45.0,51.0,58.0,21.0,20.0,18.0,7.0,5.0,6.0,1.0,5.0,2.0,-1.0,-1.0,-1.0,1024.0,1028.0,1028.0,1017.0,1024.0,1026.0,0.0,0.0,0.0
2014-09-22,12.541666666666666,14.0,11.0,13.583333333333334,13.833333333333334,12.208333333333334,5.666666666666667,-0.16666666666666666,1.0416666666666667,1014.75,1020.875,1026.375,79.0,58.0,62.0,73.0,45.0,51.0,18.0,21.0,20.0,11.0,7.0,5.0,9.0,1.0,5.0,2.0,-1.0,-1.0,1017.0,1024.0,1028.0,1012.0,1017.0,1024.0,0.0,0.0,0.0
2014-09-23,12.125,14.0,9.0,12.541666666666666,13.583333333333334,13.833333333333334,11.041666666666666,5.666666666666667,-0.16666666666666666,1007.7916666666666,1014.75,1020.875,97.0,79.0,58.0,96.0,73.0,45.0,14.0,18.0,21.0,11.0,11.0,7.0,13.0,9.0,1.0,9.0,2.0,-1.0,1011.0,1017.0,1024.0,1002.0,1012.0,1017.0,0.0,0.0,0.0
2014-09-24,6.791666666666667,10.0,3.0,12.125,12.541666666666666,13.583333333333334,10.0,11.041666666666666,5.666666666666667,1000.875,1007.7916666666666,1014.75,99.0,97.0,79.0,87.0,96.0,73.0,14.0,14.0,18.0,9.0,11.0,11.0,13.0,13.0,9.0,7.0,9.0,2.0,1003.0,1011.0,1017.0,999.0,1002.0,1012.0,0.0,0.0,0.0
2014-09-25,6.583333333333333,13.0,2.0,6.791666666666667,12.125,12.541666666666666,0.5,10.0,11.041666666666666,1010.0833333333334,1000.875,1007.7916666666666,87.0,99.0,97.0,71.0,87.0,96.0,10.0,14.0,14.0,3.0,9.0,11.0,8.0,13.0,13.0,-3.0,7.0,9.0,1016.0,1003.0,1011.0,1003.0,999.0,1002.0,0.0,0.0,0.0
2014-09-26,9.375,16.0,3.0,6.583333333333333,6.791666666666667,12.125,-0.16666666666666666,0.5,10.0,1015.9166666666666,1010.0833333333334,1000.875,79.0,87.0,99.0,66.0,71.0,87.0,13.0,10.0,14.0,2.0,3.0,9.0,1.0,8.0,13.0,-1.0,-3.0,7.0,1017.0,1016.0,1003.0,1015.0,1003.0,999.0,0.0,0.0,0.0
2014-09-27,10.958333333333334,17.0,4.0,9.375,6.583333333333333,6.791666666666667,1.7083333333333333,-0.16666666666666666,0.5,1017.5,1015.9166666666666,1010.0833333333334,82.0,79.0,87.0,62.0,66.0,71.0,16.0,13.0,10.0,3.0,2.0,3.0,6.0,1.0,8.0,-2.0,-1.0,-3.0,1020.0,1017.0,1016.0,1016.0,1015.0,1003.0,0.0,0.0,0.0
2014-09-28,12.166666666666666,17.0,9.0,10.958333333333334,9.375,6.583333333333333,6.416666666666667,1.7083333333333333,-0.16666666666666666,1020.2916666666666,1017.5,1015.9166666666666,88.0,82.0,79.0,86.0,62.0,66.0,17.0,16.0,13.0,4.0,3.0,2.0,9.0,6.0,1.0,4.0,-2.0,-1.0,1021.0,1020.0,1017.0,1019.0,1016.0,1015.0,0.0,0.0,0.0
2014-09-29,12.583333333333334,18.0,8.0,12.166666666666666,10.958333333333334,9.375,8.625,6.416666666666667,1.7083333333333333,1024.1666666666667,1020.2916666666666,1017.5,94.0,88.0,82.0,90.0,86.0,62.0,17.0,17.0,16.0,9.0,4.0,3.0,10.0,9.0,6.0,6.0,4.0,-2.0,1027.0,1021.0,1020.0,1021.0,1019.0,1016.0,0.0,0.0,0.0
2014-09-30,13.375,19.0,9.0,12.583333333333334,12.166666666666666,10.958333333333334,8.541666666666666,8.625,6.416666666666667,1025.1666666666667,1024.1666666666667,1020.2916666666666,96.0,94.0,88.0,89.0,90.0,86.0,18.0,17.0,17.0,8.0,9.0,4.0,10.0,10.0,9.0,8.0,6.0,4.0,1027.0,1027.0,1021.0,1022.0,1021.0,1019.0,0.0,0.0,0.0
2014-10-01,9.708333333333334,15.0,5.0,13.375,12.583333333333334,12.166666666666666,10.25,8.541666666666666,8.625,1021.0833333333334,1025.1666666666667,1024.1666666666667,97.0,96.0,94.0,96.0,89.0,90.0,19.0,18.0,17.0,9.0,8.0,9.0,13.0,10.0,10.0,8.0,8.0,6.0,1023.0,1027.0,1027.0,1020.0,1022.0,1021.0,0.0,0.0,0.0
2014-10-02,7.25,14.0,3.0,9.708333333333334,13.375,12.583333333333334,4.583333333333333,10.25,8.541666666666666,1027.125,1021.0833333333334,1025.1666666666667,96.0,97.0,96.0,85.0,96.0,89.0,15.0,19.0,18.0,5.0,9.0,8.0,11.0,13.0,10.0,2.0,8.0,8.0,1032.0,1023.0,1027.0,1023.0,1020.0,1022.0,0.0,0.0,0.0
2014-10-03,7.041666666666667,14.0,1.0,7.25,9.708333333333334,13.375,2.125,4.583333333333333,10.25,1033.4583333333333,1027.125,1021.0833333333334,93.0,96.0,97.0,68.0,85.0,96.0,14.0,15.0,19.0,3.0,5.0,9.0,4.0,11.0,13.0,-1.0,2.0,8.0,1034.0,1032.0,1023.0,1032.0,1023.0,1020.0,0.0,0.0,0.0
2014-10-04,7.958333333333333,14.0,2.0,7.041666666666667,7.25,9.708333333333334,-1.8333333333333333,2.125,4.583333333333333,1031.75,1033.4583333333333,1027.125,76.0,93.0,96.0,64.0,68.0,85.0,14.0,14.0,15.0,1.0,3.0,5.0,0.0,4.0,11.0,-3.0,-1.0,2.0,1035.0,1034.0,1032.0,1029.0,1032.0,1023.0,0.0,0.0,0.0
2014-10-05,9.291666666666666,15.0,5.0,7.958333333333333,7.041666666666667,7.25,0.16666666666666666,-1.8333333333333333,2.125,1027.2083333333333,1031.75,1033.4583333333333,81.0,76.0,93.0,67.0,64.0,68.0,14.0,14.0,14.0,2.0,1.0,3.0,3.0,0.0,4.0,-2.0,-3.0,-1.0,1029.0,1035.0,1034.0,1026.0,1029.0,1032.0,0.0,0.0,0.0
2014-10-06,8.75,13.0,5.0,9.291666666666666,7.958333333333333,7.041666666666667,3.7916666666666665,0.16666666666666666,-1.8333333333333333,1026.125,1027.2083333333333,1031.75,84.0,81.0,76.0,77.0,67.0,64.0,15.0,14.0,14.0,5.0,2.0,1.0,5.0,3.0,0.0,1.0,-2.0,-3.0,1028.0,1029.0,1035.0,1025.0,1026.0,1029.0,0.0,0.0,0.0
2014-10-07,6.708333333333333,12.0,3.0,8.75,9.291666666666666,7.958333333333333,2.3333333333333335,3.7916666666666665,0.16666666666666666,1031.5833333333333,1026.125,1027.2083333333333,81.0,84.0,81.0,69.0,77.0,67.0,13.0,15.0,14.0,5.0,5.0,2.0,3.0,5.0,3.0,1.0,1.0,-2.0,1035.0,1028.0,1029.0,1028.0,1025.0,1026.0,0.0,0.0,0.0
2014-10-08,7.25,14.0,2.0,6.708333333333333,8.75,9.291666666666666,-0.375,2.3333333333333335,3.7916666666666665,1034.3333333333333,1031.5833333333333,1026.125,74.0,81.0,84.0,73.0,69.0,77.0,12.0,13.0,15.0,3.0,5.0,5.0,1.0,3.0,5.0,-2.0,1.0,1.0,1036.0,1035.0,1028.0,1033.0,1028.0,1025.0,0.0,0.0,0.0
2014-10-09,9.5,16.0,5.0,7.25,6.708333333333333,8.75,0.5,-0.375,2.3333333333333335,1030.2916666666667,1034.3333333333333,1031.5833333333333,80.0,74.0,81.0,67.0,73.0,69.0,14.0,12.0,13.0,2.0,3.0,5.0,1.0,1.0,3.0,-1.0,-2.0,1.0,1033.0,1036.0,1035.0,1028.0,1033.0,1028.0,0.0,0.0,0.0
2014-10-10,10.541666666666666,18.0,6.0,9.5,7.25,6.708333333333333,-0.2916666666666667,0.5,-0.375,1025.5416666666667,1030.2916666666667,1034.3333333333333,68.0,80.0,74.0,47.0,67.0,73.0,16.0,14.0,12.0,5.0,2.0,3.0,2.0,1.0,1.0,-3.0,-1.0,-2.0,1027.0,1033.0,1036.0,1024.0,1028.0,1033.0,0.0,0.0,0.0
2014-10-11,12.333333333333334,20.0,7.0,10.541666666666666,9.5,7.25,2.375,-0.2916666666666667,0.5,1024.2083333333333,1025.5416666666667,1030.2916666666667,74.0,68.0,80.0,49.0,47.0,67.0,18.0,16.0,14.0,6.0,5.0,2.0,6.0,2.0,1.0,-2.0,-3.0,-1.0,1026.0,1027.0,1033.0,1023.0,1024.0,1028.0,0.0,0.0,0.0
2014-10-12,12.75,20.0,8.0,12.333333333333334,10.541666666666666,9.5,5.916666666666667,2.375,-0.2916666666666667,1021.4583333333334,1024.2083333333333,1025.5416666666667,79.0,74.0,68.0,63.0,49.0,47.0,20.0,18.0,16.0,7.0,6.0,5.0,8.0,6.0,2.0,4.0,-2.0,-3.0,1024.0,1026.0,1027.0,1020.0,1023.0,1024.0,0.0,0.0,0.0
2014-10-13,13.875,22.0,9.0,12.75,12.333333333333334,10.541666666666666,4.25,5.916666666666667,2.375,1018.75,1021.4583333333334,1024.2083333333333,70.0,79.0,74.0,51.0,63.0,49.0,20.0,20.0,18.0,8.0,7.0,6.0,7.0,8.0,6.0,1.0,4.0,-2.0,1020.0,1024.0,1026.0,1017.0,1020.0,1023.0,0.0,0.0,0.0
2014-10-14,13.458333333333334,21.0,9.0,13.875,12.75,12.333333333333334,3.5416666666666665,4.25,5.916666666666667,1017.25,1018.75,1021.4583333333334,54.0,70.0,79.0,44.0,51.0,63.0,22.0,20.0,20.0,9.0,8.0,7.0,7.0,7.0,8.0,-1.0,1.0,4.0,1018.0,1020.0,1024.0,1016.0,1017.0,1020.0,0.0,0.0,0.0
2014-10-15,14.375,20.0,10.0,13.458333333333334,13.875,12.75,1.5833333333333333,3.5416666666666665,4.25,1013.3333333333334,1017.25,1018.75,64.0,54.0,70.0,46.0,44.0,51.0,21.0,22.0,20.0,9.0,9.0,8.0,5.0,7.0,7.0,-1.0,-1.0,1.0,1017.0,1018.0,1020.0,1010.0,1016.0,1017.0,0.0,0.0,0.0
2014-10-16,13.416666666666666,17.0,11.0,14.375,13.458333333333334,13.875,10.416666666666666,1.5833333333333333,3.5416666666666665,1009.4166666666666,1013.3333333333334,1017.25,88.0,64.0,54.0,87.0,46.0,44.0,20.0,21.0,22.0,10.0,9.0,9.0,12.0,5.0,7.0,6.0,-1.0,-1.0,1010.0,1017.0,1018.0,1008.0,1010.0,1016.0,0.0,0.0,0.0
2014-10-17,10.5,14.0,6.0,13.416666666666666,14.375,13.458333333333334,10.541666666666666,10.416666666666666,1.5833333333333333,1006.5833333333334,1009.4166666666666,1013.3333333333334,93.0,88.0,64.0,92.0,87.0,46.0,17.0,20.0,21.0,11.0,10.0,9.0,12.0,12.0,5.0,10.0,6.0,-1.0,1008.0,1010.0,1017.0,1006.0,1008.0,1010.0,0.0,0.0,0.0
2014-10-18,3.4583333333333335,6.0,-1.0,10.5,13.416666666666666,14.375,8.375,10.541666666666666,10.416666666666666,1009.0,1006.5833333333334,1009.4166666666666,97.0,93.0,88.0,94.0,92.0,87.0,14.0,17.0,20.0,6.0,11.0,10.0,10.0,12.0,12.0,6.0,10.0,6.0,1013.0,1008.0,1010.0,1007.0,1006.0,1008.0,0.0,0.0,0.0
2014-10-19,3.0833333333333335,8.0,-2.0,3.4583333333333335,10.5,13.416666666666666,-0.875,8.375,10.541666666666666,1021.125,1009.0,1006.5833333333334,94.0,97.0,93.0,81.0,94.0,92.0,6.0,14.0,17.0,-1.0,6.0,11.0,5.0,10.0,12.0,-3.0,6.0,10.0,1028.0,1013.0,1008.0,1013.0,1007.0,1006.0,0.0,0.0,0.0
2014-10-20,10.208333333333334,15.0,4.0,3.0833333333333335,3.4583333333333335,10.5,-4.083333333333333,-0.875,8.375,1026.0416666666667,1021.125,1009.0,84.0,94.0,97.0,70.0,81.0,94.0,8.0,6.0,14.0,-2.0,-1.0,6.0,-1.0,5.0,10.0,-6.0,-3.0,6.0,1030.0,1028.0,1013.0,1018.0,1013.0,1007.0,0.0,0.0,0.0
2014-10-21,10.833333333333334,14.0,8.0,10.208333333333334,3.0833333333333335,3.4583333333333335,7.5,-4.083333333333333,-0.875,1009.125,1026.0416666666667,1021.125,96.0,84.0,94.0,80.0,70.0,81.0,15.0,8.0,6.0,4.0,-2.0,-1.0,12.0,-1.0,5.0,1.0,-6.0,-3.0,1017.0,1030.0,1028.0,1006.0,1018.0,1013.0,0.0,0.0,0.0
2014-10-22,8.916666666666666,13.0,6.0,10.833333333333334,10.208333333333334,3.0833333333333335,8.708333333333334,7.5,-4.083333333333333,1006.25,1009.125,1026.0416666666667,97.0,96.0,84.0,96.0,80.0,70.0,14.0,15.0,8.0,8.0,4.0,-2.0,10.0,12.0,-1.0,8.0,1.0,-6.0,1007.0,1017.0,1030.0,1005.0,1006.0,1018.0,0.0,0.0,0.0
2014-10-23,2.6666666666666665,5.0,0.0,8.916666666666666,10.833333333333334,10.208333333333334,6.875,8.708333333333334,7.5,1009.4583333333334,1006.25,1009.125,97.0,97.0,96.0,83.0,96.0,80.0,13.0,14.0,15.0,6.0,8.0,4.0,9.0,10.0,12.0,3.0,8.0,1.0,1014.0,1007.0,1017.0,1006.0,1005.0,1006.0,0.0,0.0,0.0
2014-10-24,-1.75,1.0,-4.0,2.6666666666666665,8.916666666666666,10.833333333333334,-5.583333333333333,6.875,8.708333333333334,1021.2083333333334,1009.4583333333334,1006.25,81.0,97.0,97.0,47.0,83.0,96.0,5.0,13.0,14.0,0.0,6.0,8.0,2.0,9.0,10.0,-10.0,3.0,8.0,1027.0,1014.0,1007.0,1015.0,1006.0,1005.0,0.0,0.0,0.0
2014-10-25,-2.625,3.0,-5.0,-1.75,2.6666666666666665,8.916666666666666,-11.166666666666666,-5.583333333333333,6.875,1032.0833333333333,1021.2083333333334,1009.4583333333334,64.0,81.0,97.0,46.0,47.0,83.0,1.0,5.0,13.0,-4.0,0.0,6.0,-7.0,2.0,9.0,-14.0,-10.0,3.0,1036.0,1027.0,1014.0,1027.0,1015.0,1006.0,0.0,0.0,0.0
